Time,TOD,Total (W),Phase_A (W),Phase_B (W),Phase_C (W),Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Holiday
2024-04-14 21:00:00,21:00:00,587.0,207.0,197.0,183.0,False,False,False,True,False,False,False,False
2024-04-14 22:00:00,22:00:00,933.0,264.0,485.0,184.0,False,False,False,True,False,False,False,False
2024-04-14 23:00:00,23:00:00,1239.0,701.0,354.0,184.0,False,False,False,True,False,False,False,False
2024-04-15 00:00:00,00:00:00,1500.0,990.0,324.0,186.0,False,True,False,False,False,False,False,False
2024-04-15 01:00:00,01:00:00,1416.0,1021.0,210.0,185.0,False,True,False,False,False,False,False,False
2024-04-15 02:00:00,02:00:00,873.0,459.0,228.0,186.0,False,True,False,False,False,False,False,False
2024-04-15 03:00:00,03:00:00,936.0,287.0,463.0,186.0,False,True,False,False,False,False,False,False
2024-04-15 04:00:00,04:00:00,615.0,221.0,207.0,187.0,False,True,False,False,False,False,False,False
2024-04-15 05:00:00,05:00:00,1261.0,748.0,324.0,189.0,False,True,False,False,False,False,False,False
2024-04-15 06:00:00,06:00:00,1220.0,879.0,197.0,144.0,False,True,False,False,False,False,False,False
2024-04-15 07:00:00,07:00:00,608.0,196.0,299.0,113.0,False,True,False,False,False,False,False,False
2024-04-15 08:00:00,08:00:00,553.0,251.0,196.0,106.0,False,True,False,False,False,False,False,False
2024-04-15 09:00:00,09:00:00,1561.0,1100.0,236.0,225.0,False,True,False,False,False,False,False,False
2024-04-15 10:00:00,10:00:00,6156.0,4105.0,1809.0,242.0,False,True,False,False,False,False,False,False
2024-04-15 11:00:00,11:00:00,6232.0,4070.0,1918.0,244.0,False,True,False,False,False,False,False,False
2024-04-15 12:00:00,12:00:00,6818.0,5259.0,1429.0,130.0,False,True,False,False,False,False,False,False
2024-04-15 13:00:00,13:00:00,6772.0,6390.0,278.0,104.0,False,True,False,False,False,False,False,False
2024-04-15 14:00:00,14:00:00,4674.0,3994.0,291.0,389.0,False,True,False,False,False,False,False,False
2024-04-15 15:00:00,15:00:00,4975.0,4299.0,564.0,112.0,False,True,False,False,False,False,False,False
2024-04-15 16:00:00,16:00:00,1544.0,1038.0,401.0,105.0,False,True,False,False,False,False,False,False
2024-04-15 17:00:00,17:00:00,1705.0,1377.0,198.0,130.0,False,True,False,False,False,False,False,False
2024-04-15 18:00:00,18:00:00,647.0,312.0,201.0,134.0,False,True,False,False,False,False,False,False
2024-04-15 19:00:00,19:00:00,1011.0,639.0,191.0,181.0,False,True,False,False,False,False,False,False
2024-04-15 20:00:00,20:00:00,1460.0,960.0,317.0,183.0,False,True,False,False,False,False,False,False
2024-04-15 21:00:00,21:00:00,1474.0,888.0,402.0,184.0,False,True,False,False,False,False,False,False
2024-04-15 22:00:00,22:00:00,739.0,359.0,198.0,182.0,False,True,False,False,False,False,False,False
2024-04-15 23:00:00,23:00:00,1056.0,444.0,428.0,184.0,False,True,False,False,False,False,False,False
2024-04-16 00:00:00,00:00:00,971.0,520.0,267.0,184.0,False,False,False,False,False,True,False,False
2024-04-16 01:00:00,01:00:00,1491.0,1020.0,285.0,186.0,False,False,False,False,False,True,False,False
2024-04-16 02:00:00,02:00:00,1456.0,944.0,327.0,185.0,False,False,False,False,False,True,False,False
2024-04-16 03:00:00,03:00:00,1446.0,1001.0,261.0,184.0,False,False,False,False,False,True,False,False
2024-04-16 04:00:00,04:00:00,1135.0,640.0,311.0,184.0,False,False,False,False,False,True,False,False
2024-04-16 05:00:00,05:00:00,878.0,489.0,205.0,184.0,False,False,False,False,False,True,False,False
2024-04-16 06:00:00,06:00:00,737.0,396.0,199.0,142.0,False,False,False,False,False,True,False,False
2024-04-16 07:00:00,07:00:00,1276.0,865.0,297.0,114.0,False,False,False,False,False,True,False,False
2024-04-16 08:00:00,08:00:00,1320.0,956.0,260.0,104.0,False,False,False,False,False,True,False,False
2024-04-16 09:00:00,09:00:00,759.0,335.0,321.0,103.0,False,False,False,False,False,True,False,False
2024-04-16 10:00:00,10:00:00,1231.0,520.0,269.0,442.0,False,False,False,False,False,True,False,False
2024-04-16 11:00:00,11:00:00,1144.0,383.0,300.0,461.0,False,False,False,False,False,True,False,False
2024-04-16 12:00:00,12:00:00,1480.0,937.0,343.0,200.0,False,False,False,False,False,True,False,False
2024-04-16 13:00:00,13:00:00,1598.0,1170.0,247.0,181.0,False,False,False,False,False,True,False,False
2024-04-16 14:00:00,14:00:00,3551.0,2687.0,251.0,613.0,False,False,False,False,False,True,False,False
2024-04-16 15:00:00,15:00:00,2021.0,884.0,487.0,650.0,False,False,False,False,False,True,False,False
2024-04-16 16:00:00,16:00:00,908.0,598.0,203.0,107.0,False,False,False,False,False,True,False,False
2024-04-16 17:00:00,17:00:00,1274.0,962.0,197.0,115.0,False,False,False,False,False,True,False,False
2024-04-16 18:00:00,18:00:00,1192.0,853.0,203.0,136.0,False,False,False,False,False,True,False,False
2024-04-16 19:00:00,19:00:00,1144.0,664.0,299.0,181.0,False,False,False,False,False,True,False,False
2024-04-16 20:00:00,20:00:00,933.0,518.0,232.0,183.0,False,False,False,False,False,True,False,False
2024-04-16 21:00:00,21:00:00,1014.0,597.0,233.0,184.0,False,False,False,False,False,True,False,False
2024-04-16 22:00:00,22:00:00,1646.0,1161.0,301.0,184.0,False,False,False,False,False,True,False,False
2024-04-16 23:00:00,23:00:00,1594.0,1088.0,322.0,184.0,False,False,False,False,False,True,False,False
2024-04-17 00:00:00,00:00:00,955.0,559.0,212.0,184.0,False,False,False,False,False,False,True,True
2024-04-17 01:00:00,01:00:00,1091.0,601.0,306.0,184.0,False,False,False,False,False,False,True,True
2024-04-17 02:00:00,02:00:00,975.0,584.0,207.0,184.0,False,False,False,False,False,False,True,True
2024-04-17 03:00:00,03:00:00,1130.0,693.0,252.0,185.0,False,False,False,False,False,False,True,True
2024-04-17 04:00:00,04:00:00,1342.0,820.0,337.0,185.0,False,False,False,False,False,False,True,True
2024-04-17 05:00:00,05:00:00,1740.0,1066.0,490.0,184.0,False,False,False,False,False,False,True,True
2024-04-17 06:00:00,06:00:00,814.0,372.0,305.0,137.0,False,False,False,False,False,False,True,True
2024-04-17 07:00:00,07:00:00,814.0,306.0,403.0,105.0,False,False,False,False,False,False,True,True
2024-04-17 08:00:00,08:00:00,783.0,380.0,298.0,105.0,False,False,False,False,False,False,True,True
2024-04-17 09:00:00,09:00:00,1160.0,856.0,202.0,102.0,False,False,False,False,False,False,True,True
2024-04-17 10:00:00,10:00:00,1193.0,865.0,222.0,106.0,False,False,False,False,False,False,True,True
2024-04-17 11:00:00,11:00:00,989.0,588.0,296.0,105.0,False,False,False,False,False,False,True,True
2024-04-17 12:00:00,12:00:00,1098.0,682.0,311.0,105.0,False,False,False,False,False,False,True,True
2024-04-17 13:00:00,13:00:00,880.0,581.0,194.0,105.0,False,False,False,False,False,False,True,True
2024-04-17 14:00:00,14:00:00,1489.0,1192.0,191.0,106.0,False,False,False,False,False,False,True,True
2024-04-17 15:00:00,15:00:00,1396.0,824.0,467.0,105.0,False,False,False,False,False,False,True,True
2024-04-17 16:00:00,16:00:00,719.0,412.0,202.0,105.0,False,False,False,False,False,False,True,True
2024-04-17 17:00:00,17:00:00,969.0,667.0,197.0,105.0,False,False,False,False,False,False,True,True
2024-04-17 18:00:00,18:00:00,979.0,651.0,194.0,134.0,False,False,False,False,False,False,True,True
2024-04-17 19:00:00,19:00:00,1373.0,895.0,299.0,179.0,False,False,False,False,False,False,True,True
2024-04-17 20:00:00,20:00:00,1558.0,964.0,412.0,182.0,False,False,False,False,False,False,True,True
2024-04-17 21:00:00,21:00:00,822.0,440.0,198.0,184.0,False,False,False,False,False,False,True,True
2024-04-17 22:00:00,22:00:00,756.0,271.0,301.0,184.0,False,False,False,False,False,False,True,True
2024-04-17 23:00:00,23:00:00,1319.0,782.0,353.0,184.0,False,False,False,False,False,False,True,True
2024-04-18 00:00:00,00:00:00,1482.0,1087.0,210.0,185.0,False,False,False,False,True,False,False,False
2024-04-18 01:00:00,01:00:00,1414.0,919.0,311.0,184.0,False,False,False,False,True,False,False,False
2024-04-18 02:00:00,02:00:00,984.0,579.0,220.0,185.0,False,False,False,False,True,False,False,False
2024-04-18 03:00:00,03:00:00,1012.0,622.0,206.0,184.0,False,False,False,False,True,False,False,False
2024-04-18 04:00:00,04:00:00,959.0,398.0,377.0,184.0,False,False,False,False,True,False,False,False
2024-04-18 05:00:00,05:00:00,1433.0,1031.0,217.0,185.0,False,False,False,False,True,False,False,False
2024-04-18 06:00:00,06:00:00,1436.0,980.0,313.0,143.0,False,False,False,False,True,False,False,False
2024-04-18 07:00:00,07:00:00,961.0,280.0,566.0,115.0,False,False,False,False,True,False,False,False
2024-04-18 08:00:00,08:00:00,752.0,300.0,347.0,105.0,False,False,False,False,True,False,False,False
2024-04-18 09:00:00,09:00:00,1281.0,382.0,793.0,106.0,False,False,False,False,True,False,False,False
2024-04-18 10:00:00,10:00:00,1493.0,1116.0,238.0,139.0,False,False,False,False,True,False,False,False
2024-04-18 11:00:00,11:00:00,2697.0,1220.0,1238.0,239.0,False,False,False,False,True,False,False,False
2024-04-18 12:00:00,12:00:00,3831.0,3328.0,289.0,214.0,False,False,False,False,True,False,False,False
2024-04-18 13:00:00,13:00:00,958.0,570.0,282.0,106.0,False,False,False,False,True,False,False,False
2024-04-18 14:00:00,14:00:00,3862.0,3152.0,470.0,240.0,False,False,False,False,True,False,False,False
2024-04-18 15:00:00,15:00:00,1582.0,1021.0,421.0,140.0,False,False,False,False,True,False,False,False
2024-04-18 16:00:00,16:00:00,1597.0,1121.0,358.0,118.0,False,False,False,False,True,False,False,False
2024-04-18 17:00:00,17:00:00,941.0,623.0,200.0,118.0,False,False,False,False,True,False,False,False
2024-04-18 18:00:00,18:00:00,1036.0,583.0,310.0,143.0,False,False,False,False,True,False,False,False
2024-04-18 19:00:00,19:00:00,1042.0,668.0,194.0,180.0,False,False,False,False,True,False,False,False
2024-04-18 20:00:00,20:00:00,1666.0,1012.0,469.0,185.0,False,False,False,False,True,False,False,False
2024-04-18 21:00:00,21:00:00,1259.0,777.0,299.0,183.0,False,False,False,False,True,False,False,False
2024-04-18 22:00:00,22:00:00,767.0,313.0,270.0,184.0,False,False,False,False,True,False,False,False
2024-04-18 23:00:00,23:00:00,1126.0,619.0,323.0,184.0,False,False,False,False,True,False,False,False
2024-04-19 00:00:00,00:00:00,989.0,465.0,338.0,186.0,True,False,False,False,False,False,False,False
2024-04-19 01:00:00,01:00:00,1145.0,750.0,209.0,186.0,True,False,False,False,False,False,False,False
2024-04-19 02:00:00,02:00:00,1336.0,901.0,248.0,187.0,True,False,False,False,False,False,False,False
2024-04-19 03:00:00,03:00:00,1253.0,737.0,330.0,186.0,True,False,False,False,False,False,False,False
2024-04-19 04:00:00,04:00:00,615.0,224.0,204.0,187.0,True,False,False,False,False,False,False,False
2024-04-19 05:00:00,05:00:00,1112.0,327.0,599.0,186.0,True,False,False,False,False,False,False,False
2024-04-19 06:00:00,06:00:00,1165.0,752.0,270.0,143.0,True,False,False,False,False,False,False,False
2024-04-19 07:00:00,07:00:00,1518.0,996.0,408.0,114.0,True,False,False,False,False,False,False,False
2024-04-19 08:00:00,08:00:00,1488.0,1127.0,255.0,106.0,True,False,False,False,False,False,False,False
2024-04-19 09:00:00,09:00:00,833.0,439.0,289.0,105.0,True,False,False,False,False,False,False,False
2024-04-19 10:00:00,10:00:00,1401.0,656.0,243.0,502.0,True,False,False,False,False,False,False,False
2024-04-19 11:00:00,11:00:00,2778.0,2122.0,265.0,391.0,True,False,False,False,False,False,False,False
2024-04-19 12:00:00,12:00:00,2280.0,935.0,972.0,373.0,True,False,False,False,False,False,False,False
2024-04-19 13:00:00,13:00:00,1747.0,793.0,849.0,105.0,True,False,False,False,False,False,False,False
2024-04-19 14:00:00,14:00:00,789.0,419.0,227.0,143.0,True,False,False,False,False,False,False,False
2024-04-19 15:00:00,15:00:00,1769.0,1300.0,332.0,137.0,True,False,False,False,False,False,False,False
2024-04-19 16:00:00,16:00:00,1126.0,707.0,311.0,108.0,True,False,False,False,False,False,False,False
2024-04-19 17:00:00,17:00:00,1216.0,909.0,200.0,107.0,True,False,False,False,False,False,False,False
2024-04-19 18:00:00,18:00:00,1432.0,1101.0,197.0,134.0,True,False,False,False,False,False,False,False
2024-04-19 19:00:00,19:00:00,810.0,331.0,298.0,181.0,True,False,False,False,False,False,False,False
2024-04-19 20:00:00,20:00:00,762.0,384.0,196.0,182.0,True,False,False,False,False,False,False,False
2024-04-19 21:00:00,21:00:00,1277.0,863.0,231.0,183.0,True,False,False,False,False,False,False,False
2024-04-19 22:00:00,22:00:00,1382.0,895.0,303.0,184.0,True,False,False,False,False,False,False,False
2024-04-19 23:00:00,23:00:00,1749.0,1233.0,331.0,185.0,True,False,False,False,False,False,False,False
2024-04-20 00:00:00,00:00:00,1094.0,695.0,214.0,185.0,False,False,True,False,False,False,False,True
2024-04-20 01:00:00,01:00:00,1035.0,519.0,331.0,185.0,False,False,True,False,False,False,False,True
2024-04-20 02:00:00,02:00:00,702.0,309.0,208.0,185.0,False,False,True,False,False,False,False,True
2024-04-20 03:00:00,03:00:00,1448.0,950.0,311.0,187.0,False,False,True,False,False,False,False,True
2024-04-20 04:00:00,04:00:00,1374.0,981.0,207.0,186.0,False,False,True,False,False,False,False,True
2024-04-20 05:00:00,05:00:00,796.0,356.0,255.0,185.0,False,False,True,False,False,False,False,True
2024-04-20 06:00:00,06:00:00,915.0,560.0,216.0,139.0,False,False,True,False,False,False,False,True
2024-04-20 07:00:00,07:00:00,797.0,372.0,312.0,113.0,False,False,True,False,False,False,False,True
2024-04-20 08:00:00,08:00:00,1400.0,980.0,316.0,104.0,False,False,True,False,False,False,False,True
2024-04-20 09:00:00,09:00:00,1259.0,962.0,193.0,104.0,False,False,True,False,False,False,False,True
2024-04-20 10:00:00,10:00:00,827.0,429.0,294.0,104.0,False,False,True,False,False,False,False,True
2024-04-20 11:00:00,11:00:00,829.0,412.0,312.0,105.0,False,False,True,False,False,False,False,True
2024-04-20 12:00:00,12:00:00,676.0,377.0,193.0,106.0,False,False,True,False,False,False,False,True
2024-04-20 13:00:00,13:00:00,1387.0,920.0,359.0,108.0,False,False,True,False,False,False,False,True
2024-04-20 14:00:00,14:00:00,1384.0,1077.0,200.0,107.0,False,False,True,False,False,False,False,True
2024-04-20 15:00:00,15:00:00,908.0,675.0,126.0,107.0,False,False,True,False,False,False,False,True
2024-04-20 16:00:00,16:00:00,924.0,509.0,308.0,107.0,False,False,True,False,False,False,False,True
2024-04-20 17:00:00,17:00:00,937.0,492.0,340.0,105.0,False,False,True,False,False,False,False,True
2024-04-20 18:00:00,18:00:00,1352.0,1015.0,202.0,135.0,False,False,True,False,False,False,False,True
2024-04-20 19:00:00,19:00:00,1403.0,784.0,439.0,180.0,False,False,True,False,False,False,False,True
2024-04-20 20:00:00,20:00:00,811.0,323.0,306.0,182.0,False,False,True,False,False,False,False,True
2024-04-20 21:00:00,21:00:00,814.0,433.0,198.0,183.0,False,False,True,False,False,False,False,True
2024-04-20 22:00:00,22:00:00,666.0,284.0,199.0,183.0,False,False,True,False,False,False,False,True
2024-04-20 23:00:00,23:00:00,1287.0,990.0,113.0,184.0,False,False,True,False,False,False,False,True
2024-04-21 00:00:00,00:00:00,1504.0,1106.0,213.0,185.0,False,False,False,True,False,False,False,False
2024-04-21 01:00:00,01:00:00,986.0,488.0,313.0,185.0,False,False,False,True,False,False,False,False
2024-04-21 02:00:00,02:00:00,749.0,355.0,209.0,185.0,False,False,False,True,False,False,False,False
2024-04-21 03:00:00,03:00:00,824.0,422.0,217.0,185.0,False,False,False,True,False,False,False,False
2024-04-21 04:00:00,04:00:00,1503.0,990.0,327.0,186.0,False,False,False,True,False,False,False,False
2024-04-21 05:00:00,05:00:00,1441.0,943.0,313.0,185.0,False,False,False,True,False,False,False,False
2024-04-21 06:00:00,06:00:00,1178.0,687.0,355.0,136.0,False,False,False,True,False,False,False,False
2024-04-21 07:00:00,07:00:00,702.0,480.0,109.0,113.0,False,False,False,True,False,False,False,False
2024-04-21 08:00:00,08:00:00,970.0,550.0,314.0,106.0,False,False,False,True,False,False,False,False
2024-04-21 09:00:00,09:00:00,1919.0,1609.0,205.0,105.0,False,False,False,True,False,False,False,False
2024-04-21 10:00:00,10:00:00,1715.0,988.0,323.0,404.0,False,False,False,True,False,False,False,False
2024-04-21 11:00:00,11:00:00,2714.0,2013.0,295.0,406.0,False,False,False,True,False,False,False,False
2024-04-21 12:00:00,12:00:00,2427.0,496.0,1490.0,441.0,False,False,False,True,False,False,False,False
2024-04-21 13:00:00,13:00:00,2876.0,896.0,1552.0,428.0,False,False,False,True,False,False,False,False
2024-04-21 14:00:00,14:00:00,2296.0,665.0,1430.0,201.0,False,False,False,True,False,False,False,False
2024-04-21 15:00:00,15:00:00,1894.0,1255.0,472.0,167.0,False,False,False,True,False,False,False,False
2024-04-21 16:00:00,16:00:00,3363.0,3032.0,204.0,127.0,False,False,False,True,False,False,False,False
2024-04-21 17:00:00,17:00:00,1487.0,951.0,409.0,127.0,False,False,False,True,False,False,False,False
2024-04-21 18:00:00,18:00:00,1253.0,894.0,203.0,156.0,False,False,False,True,False,False,False,False
2024-04-21 19:00:00,19:00:00,750.0,356.0,193.0,201.0,False,False,False,True,False,False,False,False
2024-04-21 20:00:00,20:00:00,1023.0,475.0,340.0,208.0,False,False,False,True,False,False,False,False
2024-04-21 21:00:00,21:00:00,1267.0,861.0,197.0,209.0,False,False,False,True,False,False,False,False
2024-04-21 22:00:00,22:00:00,1189.0,742.0,234.0,213.0,False,False,False,True,False,False,False,False
2024-04-21 23:00:00,23:00:00,1463.0,1019.0,231.0,213.0,False,False,False,True,False,False,False,False
2024-04-22 00:00:00,00:00:00,957.0,533.0,212.0,212.0,False,True,False,False,False,False,False,False
2024-04-22 01:00:00,01:00:00,1115.0,589.0,311.0,215.0,False,True,False,False,False,False,False,False
2024-04-22 02:00:00,02:00:00,1240.0,724.0,302.0,214.0,False,True,False,False,False,False,False,False
2024-04-22 03:00:00,03:00:00,1388.0,956.0,218.0,214.0,False,True,False,False,False,False,False,False
2024-04-22 04:00:00,04:00:00,1531.0,986.0,330.0,215.0,False,True,False,False,False,False,False,False
2024-04-22 05:00:00,05:00:00,947.0,371.0,363.0,213.0,False,True,False,False,False,False,False,False
2024-04-22 06:00:00,06:00:00,776.0,416.0,199.0,161.0,False,True,False,False,False,False,False,False
2024-04-22 07:00:00,07:00:00,702.0,381.0,180.0,141.0,False,True,False,False,False,False,False,False
