,Power
9306,433
9307,538
9308,1026
9309,826
9310,829
9311,924
9312,747
9313,767
9314,1343
9315,155
9316,1469
9317,1100
9318,685
9319,882
9320,492
9321,1633
9322,1664
9323,2171
9324,-565
9325,1468
9326,2836
9327,1926
9328,782
9329,639
9330,1058
9331,687
9332,860
9333,602
9334,1186
9335,797
9336,998
9337,985
9338,844
9339,533
9340,1488
9341,780
9342,752
9343,1204
9344,946
9345,2365
9346,1313
9347,2723
9348,3062
9349,3773
9350,428
9351,2573
9352,1242
9353,1588
9354,969
9355,910
9356,996
9357,1063
9358,947
9359,998
9360,1447
9361,1060
9362,1360
9363,1733
9364,720
9365,1227
9366,1270
9367,1106
9368,1014
9369,2129
9370,1516
9371,3118
9372,1545
9373,3783
9374,144
9375,3110
9376,2241
9377,1112
9378,1111
9379,964
9380,816
9381,304
9382,948
9383,1048
9384,1239
9385,365
9386,1000
9387,1316
9388,1065
9389,602
9390,1130
9391,931
9392,237
9393,2039
9394,3170
9395,541
9396,821
9397,1967
9398,799
9399,1205
9400,1231
9401,479
9402,1274
9403,504
9404,990
9405,705
9406,986
9407,967
9408,1109
9409,782
9410,642
9411,465
9412,1411
9413,866
9414,1426
9415,1162
9416,1238
9417,1011
9418,2386
9419,1836
9420,2535
9421,1297
9422,2167
9423,1326
9424,1509
9425,1110
9426,819
9427,1078
9428,856
9429,957
9430,1052
9431,1254
9432,1166
9433,756
9434,1296
9435,408
9436,1002
9437,997
9438,953
9439,667
9440,640
9441,760
9442,2513
9443,2593
9444,-618
9445,4256
9446,767
9447,2220
9448,588
9449,557
9450,1029
9451,1007
9452,959
9453,1192
9454,1165
9455,1002
9456,1177
9457,769
9458,1071
9459,966
9460,411
9461,525
9462,855
9463,278
9464,671
9465,1361
9466,2991
9467,4854
9468,2774
9469,2470
9470,2803
9471,1525
9472,1706
9473,1216
9474,1047
9475,1524
9476,616
9477,960
9478,480
9479,545
9480,1400
9481,510
9482,539
9483,1428
9484,1227
9485,1291
9486,1192
9487,983
9488,507
9489,1156
9490,4058
9491,241
9492,-74
9493,1820
9494,3254
9495,2112
9496,1038
9497,1019
9498,1077
9499,746
9500,954
9501,701
9502,891
9503,1094
9504,568
9505,1444
9506,1112
9507,920
9508,1331
9509,772
9510,1300
9511,957
9512,643
9513,1622
9514,1567
9515,1724
9516,285
9517,2401
9518,3830
9519,1417
9520,264
9521,843
9522,1062
9523,450
9524,528
9525,1245
9526,1093
9527,765
9528,638
9529,583
9530,1023
9531,1268
9532,1597
9533,675
9534,1424
9535,915
9536,1061
9537,1973
9538,1905
9539,3106
9540,2331
9541,4600
9542,1149
9543,1660
9544,1008
9545,145
9546,1232
9547,953
9548,1010
9549,761
9550,438
9551,461
9552,942
9553,882
9554,757
9555,818
9556,638
9557,897
9558,838
9559,715
9560,1130
9561,826
9562,673
9563,1088
9564,-183
9565,3645
9566,2423
9567,500
9568,1644
9569,599
9570,729
9571,1095
9572,1218
9573,700
9574,755
9575,929
9576,534
9577,972
9578,1358
9579,519
9580,500
9581,991
9582,1111
9583,632
9584,397
9585,907
9586,3082
9587,2157
9588,1873
9589,1602
9590,3476
9591,2701
9592,1122
9593,900
9594,664
9595,1012
9596,857
9597,1214
9598,1346
9599,1484
9600,576
9601,1632
9602,750
9603,71
9604,1118
9605,842
9606,779
9607,565
9608,1010
9609,1175
9610,3379
9611,1512
9612,3709
9613,4163
9614,1939
9615,2025
9616,1220
9617,1066
9618,907
9619,1081
9620,461
9621,943
9622,689
9623,725
9624,1125
9625,836
9626,854
9627,712
9628,19
9629,1021
9630,815
9631,1039
9632,1043
9633,1377
9634,2369
9635,1103
9636,2479
9637,1941
9638,2947
9639,695
9640,193
9641,1009
9642,1016
9643,1131
9644,1633
9645,761
9646,1120
9647,1014
9648,1008
9649,1418
9650,671
9651,715
9652,1221
9653,945
9654,976
9655,1433
9656,1090
9657,1719
9658,2828
9659,4408
9660,1511
9661,938
9662,2258
9663,1836
9664,500
9665,887
9666,478
9667,958
9668,251
9669,426
9670,946
9671,1503
9672,818
9673,270
9674,759
9675,1282
9676,1273
9677,1110
9678,1182
9679,731
9680,1200
9681,1788
9682,743
9683,3181
9684,4180
9685,1885
9686,1470
9687,490
9688,1480
9689,1331
9690,1108
9691,1070
9692,1153
9693,1071
9694,1067
9695,1433
9696,699
9697,980
9698,571
9699,517
9700,987
9701,662
9702,682
9703,497
9704,1180
9705,704
9706,755
9707,267
9708,2551
9709,466
9710,972
9711,281
9712,646
9713,910
9714,404
9715,554
9716,1093
9717,534
9718,719
9719,971
9720,1334
9721,1189
9722,766
9723,1323
9724,285
9725,853
9726,940
9727,1024
9728,347
9729,1204
9730,1140
9731,3051
9732,1022
9733,1035
9734,1964
9735,3278
9736,1613
9737,954
9738,746
9739,1132
9740,1101
9741,807
9742,1127
9743,1212
9744,1003
9745,1193
9746,736
9747,618
9748,856
9749,1027
9750,1096
9751,520
9752,808
9753,2465
9754,421
9755,-367
9756,2612
9757,2467
9758,1802
9759,594
9760,1437
9761,200
9762,521
9763,1313
9764,604
9765,1499
9766,723
9767,563
9768,773
9769,668
9770,1429
9771,800
9772,796
9773,958
9774,870
9775,633
9776,592
9777,1662
9778,1868
9779,3358
9780,931
9781,1892
9782,1919
9783,284
9784,380
9785,1227
9786,1098
9787,1150
9788,861
9789,1071
9790,963
9791,859
9792,762
9793,471
9794,1036
9795,1634
9796,1464
9797,1224
9798,722
9799,585
9800,1347
9801,1239
9802,1240
9803,-284
9804,4107
9805,2148
9806,1447
9807,2144
9808,888
9809,976
9810,818
9811,1312
9812,968
9813,1310
9814,923
9815,684
9816,226
9817,731
9818,968
9819,1034
9820,648
9821,649
9822,522
9823,627
9824,163
9825,1377
9826,530
9827,1593
9828,-276
9829,324
9830,1018
9831,2624
9832,1567
9833,1222
9834,912
9835,1059
9836,896
9837,818
9838,950
9839,918
9840,645
9841,989
9842,1408
9843,783
9844,1376
9845,1124
9846,578
9847,834
9848,849
9849,1229
9850,1482
9851,3163
9852,2064
9853,1988
9854,2790
9855,2660
9856,761
9857,613
9858,1157
9859,1020
9860,1251
9861,1212
9862,1231
9863,1116
9864,957
9865,1147
9866,1213
9867,1557
9868,1091
9869,587
9870,891
9871,479
9872,721
9873,1014
9874,2172
9875,4767
9876,1327
9877,920
9878,1866
9879,1650
9880,1790
9881,922
9882,875
9883,1059
9884,1458
9885,729
9886,1106
9887,861
9888,1207
9889,1265
9890,1127
9891,701
9892,1077
9893,1329
9894,1171
9895,978
9896,496
9897,2303
9898,2715
9899,805
9900,1284
9901,2190
9902,1971
9903,2233
9904,851
9905,1153
9906,938
9907,1194
9908,915
9909,980
9910,827
9911,642
9912,771
9913,1413
9914,824
9915,1016
9916,1292
9917,484
9918,850
9919,1387
9920,785
9921,2595
9922,424
9923,4093
9924,137
9925,1982
9926,3169
9927,1059
9928,319
9929,729
9930,984
9931,950
9932,826
9933,873
9934,1421
9935,801
9936,1648
9937,814
9938,375
9939,684
9940,613
9941,856
9942,987
9943,553
9944,944
9945,1027
9946,4636
9947,2319
9948,3068
9949,3175
9950,1180
9951,2886
9952,1098
9953,1406
9954,1317
9955,1119
9956,583
9957,891
9958,848
9959,824
9960,862
9961,1168
9962,1160
9963,1709
9964,709
9965,603
9966,680
9967,1161
9968,1332
9969,426
9970,1466
9971,929
9972,2706
9973,2507
9974,1622
9975,509
9976,324
9977,1119
9978,1111
9979,989
9980,522
9981,1131
9982,646
9983,802
9984,376
9985,892
9986,592
9987,771
9988,1322
9989,936
9990,935
9991,956
9992,982
9993,1587
9994,2078
9995,3227
9996,1813
9997,3140
9998,865
9999,1545
10000,1773
10001,2044
10002,824
10003,1192
10004,1579
10005,694
10006,740
10007,1172
10008,1214
10009,1443
10010,1076
10011,1049
10012,1245
10013,810
10014,786
10015,1038
10016,738
10017,1177
10018,2497
10019,1155
10020,3211
10021,3001
10022,915
10023,1085
10024,751
10025,1172
10026,1338
10027,732
10028,1425
10029,919
10030,260
10031,1464
10032,1509
10033,789
10034,1082
10035,1028
10036,1474
10037,1194
10038,1184
10039,753
10040,930
10041,1545
10042,1832
10043,2969
10044,1480
10045,2640
10046,2076
10047,2041
10048,1133
10049,1699
10050,1298
10051,1098
10052,820
10053,1059
10054,858
10055,1217
10056,705
10057,506
10058,869
10059,988
10060,760
10061,783
10062,1261
10063,790
10064,774
10065,1274
10066,-630
10067,3501
10068,1435
10069,1595
10070,413
10071,702
10072,1111
10073,1360
10074,911
10075,873
10076,1112
10077,1044
10078,426
10079,1215
10080,814
10081,1102
10082,742
10083,1100
10084,1403
10085,1226
10086,767
10087,1103
10088,496
10089,1690
10090,191
10091,-764
10092,2821
10093,1545
10094,82
10095,1918
10096,1149
10097,1031
10098,856
10099,818
10100,1211
10101,1047
10102,1524
10103,1128
10104,758
10105,561
10106,965
10107,790
10108,698
10109,1131
10110,1144
10111,973
10112,1090
10113,1497
10114,1326
10115,2739
10116,704
10117,2756
10118,1160
10119,3477
10120,1760
10121,667
10122,1226
10123,1015
10124,812
10125,1125
10126,1397
10127,890
10128,481
10129,529
10130,887
10131,1490
10132,1076
10133,1314
10134,179
10135,1231
10136,1046
10137,1540
10138,3249
10139,1965
10140,667
10141,3770
10142,953
10143,881
10144,1427
10145,629
10146,731
10147,1452
10148,428
10149,816
10150,810
10151,1140
10152,955
10153,545
10154,795
10155,962
10156,1029
10157,617
10158,913
10159,737
10160,842
10161,830
10162,3708
10163,1984
10164,2973
10165,4082
10166,1696
10167,2288
10168,1180
10169,1126
10170,796
10171,296
10172,942
10173,940
10174,951
10175,882
10176,1024
10177,1487
10178,497
10179,1339
10180,395
10181,1270
10182,688
10183,1014
10184,842
10185,1205
10186,3151
10187,1670
10188,2185
10189,882
10190,1678
10191,605
10192,805
10193,1355
10194,1109
10195,948
10196,355
10197,829
10198,1462
10199,882
10200,1067
10201,1259
10202,1087
10203,885
10204,691
10205,735
10206,1034
10207,555
10208,609
10209,593
10210,3706
10211,4035
10212,209
10213,2586
10214,1286
10215,2330
10216,882
10217,594
10218,1176
10219,712
10220,732
10221,1105
10222,1430
10223,747
10224,1208
10225,752
10226,1112
10227,1242
10228,937
10229,594
10230,934
10231,929
10232,1043
10233,184
10234,205
10235,1337
10236,2760
10237,2425
10238,781
10239,2325
10240,558
10241,1771
10242,959
10243,1221
10244,381
10245,866
10246,650
10247,903
10248,622
10249,762
10250,1044
10251,1393
10252,1284
10253,1228
10254,753
10255,473
10256,940
10257,389
10258,2083
10259,-210
10260,2129
10261,333
10262,3384
10263,1968
10264,1119
10265,1192
10266,438
10267,1151
10268,733
10269,1527
10270,1276
10271,1053
10272,1105
10273,1118
10274,792
10275,1087
10276,1424
10277,365
10278,1265
10279,814
10280,1450
10281,2475
10282,2149
10283,3663
10284,1205
10285,3555
10286,2371
10287,-622
10288,833
10289,811
10290,1035
10291,1288
10292,819
10293,1064
10294,847
10295,910
10296,1003
10297,1195
10298,1141
10299,1226
10300,1199
10301,767
10302,742
10303,977
10304,516
10305,1923
10306,2921
10307,2089
10308,7
10309,2588
10310,1650
10311,840
10312,1248
10313,1364
10314,380
10315,407
10316,1265
10317,781
10318,915
10319,925
10320,928
10321,762
10322,776
10323,842
10324,550
10325,866
10326,1524
10327,907
10328,664
10329,1126
10330,2006
10331,-549
10332,2618
10333,1769
10334,1080
10335,477
10336,1171
10337,746
10338,1141
10339,1150
10340,1066
10341,1039
10342,799
10343,1773
10344,917
10345,911
10346,1410
10347,819
10348,688
10349,663
10350,983
10351,520
10352,773
10353,1606
10354,621
10355,1941
10356,3521
10357,4711
10358,1537
10359,1267
10360,1568
10361,726
10362,860
10363,753
10364,962
10365,1146
10366,886
10367,866
10368,1310
10369,872
10370,1100
10371,859
10372,1539
10373,1051
10374,698
10375,1314
10376,859
10377,1603
10378,1265
10379,2549
10380,713
10381,1013
10382,1749
10383,2154
10384,753
10385,572
10386,987
10387,1101
10388,877
10389,787
10390,618
10391,1170
10392,677
10393,1170
10394,498
10395,1716
10396,983
10397,1143
10398,1034
10399,771
10400,883
10401,355
10402,3843
10403,488
10404,1505
10405,16
10406,449
10407,1282
10408,819
10409,1348
10410,909
10411,835
10412,1025
10413,1251
10414,978
10415,1076
10416,752
10417,1035
10418,1015
10419,801
10420,1346
10421,766
10422,836
10423,816
10424,810
10425,1581
10426,3773
10427,1833
10428,1426
10429,2381
10430,3065
10431,1719
10432,1040
10433,1320
10434,821
10435,1159
10436,466
10437,970
10438,653
10439,572
10440,1218
10441,1460
10442,628
10443,992
10444,906
10445,525
10446,937
10447,790
10448,745
10449,1042
10450,3285
10451,2392
10452,889
10453,1217
10454,-657
10455,1418
10456,837
10457,1197
10458,1229
10459,366
10460,1112
10461,695
10462,797
10463,1013
10464,792
10465,743
10466,584
10467,801
10468,994
10469,1144
10470,628
10471,932
10472,624
10473,1258
10474,2659
10475,2621
10476,2350
10477,1683
10478,242
10479,1998
10480,800
10481,1453
10482,805
10483,1220
10484,1193
10485,1480
10486,1184
10487,1217
10488,1196
10489,1005
10490,1082
10491,1124
10492,1226
10493,995
10494,971
10495,1475
10496,631
10497,973
10498,1701
10499,2289
10500,2283
10501,111
10502,1118
10503,-421
10504,829
10505,411
10506,1057
10507,68
10508,1135
10509,1091
10510,124
10511,1118
10512,1306
10513,549
10514,1130
10515,685
10516,959
10517,1441
10518,1113
10519,1051
10520,575
10521,1236
10522,4336
10523,3480
10524,1102
10525,1697
10526,1316
10527,976
10528,-162
10529,989
10530,876
10531,1148
10532,1316
10533,815
10534,378
10535,648
10536,819
10537,356
10538,949
10539,1061
10540,1108
10541,875
10542,657
10543,954
10544,775
10545,1166
10546,2712
10547,1218
10548,2705
10549,2288
10550,71
10551,1350
10552,633
10553,1332
10554,136
10555,1099
10556,1132
10557,736
10558,857
10559,831
10560,1037
10561,1097
10562,1064
10563,787
10564,635
10565,785
10566,1300
10567,1003
10568,294
10569,1170
10570,1578
10571,2872
10572,-1436
10573,-700
10574,1382
10575,2829
10576,1656
10577,736
10578,961
10579,890
10580,637
10581,928
10582,1317
10583,1080
10584,1780
10585,970
10586,864
10587,220
10588,1474
10589,1335
10590,1159
10591,512
10592,1324
10593,1009
10594,3400
10595,2833
10596,2856
10597,2774
10598,1425
10599,1843
10600,327
10601,992
10602,462
10603,672
10604,1321
10605,612
10606,958
10607,498
10608,1116
10609,607
10610,1003
10611,498
10612,681
10613,717
10614,1017
10615,761
10616,947
10617,1288
10618,1599
10619,2756
10620,697
10621,1842
10622,3672
10623,1019
10624,1777
10625,903
10626,606
10627,481
10628,1379
10629,752
10630,910
10631,1396
10632,1171
10633,1126
10634,1007
10635,1417
10636,495
10637,1021
10638,954
10639,797
10640,888
10641,1455
10642,2536
10643,502
10644,1452
10645,-1159
10646,3063
10647,2033
10648,1665
10649,959
10650,1082
10651,950
10652,1137
10653,749
10654,761
10655,700
10656,826
10657,932
10658,1434
10659,1107
10660,1548
10661,718
10662,935
10663,1030
10664,542
10665,1409
10666,-1109
10667,1002
10668,1097
10669,779
10670,2228
10671,2560
10672,1356
10673,600
10674,863
10675,232
10676,424
10677,588
10678,882
10679,1144
10680,421
10681,977
10682,874
10683,443
10684,1083
10685,717
10686,916
10687,920
10688,640
10689,2683
10690,1634
10691,2002
10692,712
10693,1330
10694,434
10695,2029
10696,371
10697,897
10698,1256
10699,908
10700,1045
10701,993
10702,586
10703,1305
10704,369
10705,733
10706,1159
10707,1411
10708,1478
10709,930
10710,1123
10711,1024
10712,-40
10713,1582
10714,2027
10715,2274
10716,2219
10717,431
10718,1007
10719,1384
10720,985
10721,1193
10722,185
10723,1066
10724,1352
10725,1090
10726,1651
10727,1020
10728,1038
10729,1233
10730,983
10731,1344
10732,968
10733,1233
10734,1123
10735,878
10736,854
10737,561
10738,-326
10739,1300
10740,4195
10741,1490
10742,2080
10743,2396
10744,-197
10745,1231
10746,650
10747,1773
10748,813
10749,755
10750,372
10751,1286
10752,748
10753,1164
10754,868
10755,1693
10756,993
10757,1256
10758,1141
10759,1125
10760,956
10761,923
10762,4296
10763,4517
10764,3044
10765,627
10766,1870
10767,1923
10768,608
10769,963
10770,1040
10771,860
10772,1165
10773,777
10774,1339
10775,1241
10776,547
10777,169
10778,1122
10779,673
10780,447
10781,1064
10782,1033
10783,1255
10784,1419
10785,1258
10786,1761
10787,2050
10788,2936
10789,1155
10790,1110
10791,1351
10792,270
10793,935
10794,968
10795,1605
10796,431
10797,658
10798,612
10799,1058
10800,933
10801,479
10802,278
10803,275
10804,918
10805,791
10806,594
10807,821
10808,1090
10809,1115
10810,1183
10811,1839
10812,1078
10813,785
10814,1359
10815,2603
10816,1904
10817,1049
10818,780
10819,1102
10820,970
10821,1433
10822,1036
10823,1211
10824,1112
10825,815
10826,834
10827,945
10828,364
10829,494
10830,774
10831,1155
10832,590
10833,1563
10834,3321
10835,-354
10836,1406
10837,4320
10838,3781
10839,833
10840,650
10841,972
10842,820
10843,1326
10844,1077
10845,1254
10846,921
10847,1171
10848,977
10849,793
10850,989
10851,909
10852,1127
10853,773
10854,1079
10855,1216
10856,710
10857,470
10858,3664
10859,3609
10860,1816
10861,537
10862,3064
10863,1393
10864,652
10865,661
10866,754
10867,1303
10868,578
10869,1137
10870,1501
10871,1283
10872,1679
10873,1026
10874,1247
10875,1097
10876,975
10877,1243
10878,1047
10879,662
10880,1068
10881,1008
10882,998
10883,1986
10884,2792
10885,1595
10886,1966
10887,918
10888,247
10889,1221
10890,1290
10891,1002
10892,880
10893,1003
10894,886
10895,1405
10896,912
10897,1121
10898,853
10899,1223
10900,1049
10901,1047
10902,1036
10903,985
10904,805
10905,1676
10906,1829
10907,585
10908,1010
10909,1002
10910,2178
10911,2122
10912,-30
10913,754
10914,979
10915,1272
10916,1014
10917,664
10918,1678
10919,954
10920,675
10921,832
10922,996
10923,720
10924,862
10925,1331
10926,793
10927,1012
10928,1092
10929,1698
10930,534
10931,1758
10932,2416
10933,3196
10934,2497
10935,2472
10936,1207
10937,1061
10938,1182
10939,1127
10940,1482
10941,847
10942,1034
10943,949
10944,1520
10945,986
10946,1465
10947,901
10948,1203
10949,578
10950,890
10951,874
10952,1130
10953,1292
10954,-459
10955,1807
10956,458
10957,1133
10958,1851
10959,911
10960,103
10961,952
10962,890
10963,1094
10964,962
10965,1217
10966,895
10967,996
10968,909
10969,1116
10970,794
10971,1117
10972,680
10973,507
10974,756
10975,581
10976,891
10977,532
10978,1011
10979,-1174
10980,1774
10981,4238
10982,3722
10983,2102
10984,1078
10985,1261
10986,802
10987,700
10988,1079
10989,1152
10990,210
10991,1001
10992,702
10993,1153
10994,895
10995,1158
10996,1016
10997,754
10998,967
10999,375
11000,1025
11001,969
11002,1866
11003,2900
11004,3156
11005,4439
11006,715
11007,199
11008,1510
11009,1235
11010,768
11011,498
11012,361
11013,1057
11014,195
11015,922
11016,881
11017,1100
11018,364
11019,883
11020,1467
11021,604
11022,332
11023,992
11024,834
11025,2125
11026,-254
11027,4308
11028,4585
11029,514
11030,2226
11031,-506
11032,75
11033,1187
11034,566
11035,923
11036,50
11037,733
11038,1285
11039,1132
11040,652
11041,919
11042,1055
11043,919
11044,1069
11045,1060
11046,853
11047,874
11048,628
11049,988
11050,2205
11051,3008
11052,3482
11053,2852
11054,2284
11055,74
11056,1720
11057,1190
11058,1395
11059,780
11060,1191
11061,843
11062,356
11063,886
11064,1193
11065,667
11066,732
11067,563
11068,1410
11069,348
11070,883
11071,498
11072,116
11073,1411
11074,1949
11075,1375
11076,1748
11077,2517
11078,580
11079,2053
11080,1115
11081,610
11082,1104
11083,771
11084,1409
11085,549
11086,907
11087,635
11088,595
11089,1424
11090,1190
11091,869
11092,391
11093,850
11094,947
11095,1498
11096,1644
11097,356
11098,2715
11099,1401
11100,3114
11101,528
11102,868
11103,3498
11104,252
11105,1110
11106,543
11107,278
11108,1109
11109,1388
11110,829
11111,1020
11112,966
11113,677
11114,853
11115,1137
11116,1709
11117,1086
11118,309
11119,1210
11120,879
11121,1921
11122,3172
11123,5184
11124,2741
11125,129
11126,2353
11127,254
11128,2137
11129,1566
11130,1270
11131,616
11132,425
11133,326
11134,562
11135,1042
11136,1538
11137,911
11138,1252
11139,1124
11140,901
11141,1334
11142,813
11143,1542
11144,1107
11145,1940
11146,2173
11147,1198
11148,2211
11149,2165
11150,1276
11151,1083
11152,700
11153,684
11154,915
11155,967
11156,431
11157,565
11158,1234
11159,529
11160,455
11161,1019
11162,1046
11163,682
11164,995
11165,1354
11166,765
11167,695
11168,1010
11169,1434
11170,598
11171,2885
11172,1657
11173,1879
11174,2591
11175,2892
11176,1538
11177,1797
11178,638
11179,875
11180,1454
11181,746
11182,1416
11183,834
11184,1460
11185,1074
11186,1771
11187,896
11188,709
11189,760
11190,967
11191,1127
11192,835
11193,1521
11194,603
11195,2419
11196,1654
11197,2973
11198,1147
11199,1298
11200,129
11201,820
11202,1164
11203,1001
11204,1486
11205,1007
11206,776
11207,547
11208,1170
11209,983
11210,1200
11211,638
11212,1000
11213,892
11214,961
11215,921
11216,351
11217,729
11218,1485
11219,4782
11220,1942
11221,2439
11222,3702
11223,2011
11224,1995
11225,482
11226,775
11227,983
11228,898
11229,886
11230,1656
11231,601
11232,862
11233,1427
11234,1095
11235,912
11236,597
11237,756
11238,1020
11239,1542
11240,582
11241,1362
11242,2888
11243,668
11244,1749
11245,1713
11246,822
11247,842
11248,1444
11249,1196
11250,805
11251,956
11252,908
11253,946
11254,1137
11255,758
11256,708
11257,1048
11258,938
11259,691
11260,1559
11261,1123
11262,1050
11263,1218
11264,1384
11265,1426
11266,4471
11267,1820
11268,2643
11269,1811
11270,1491
11271,2612
11272,1277
11273,1060
11274,867
11275,799
11276,1043
11277,786
11278,1070
11279,1124
11280,757
11281,704
11282,1349
11283,729
11284,1089
11285,966
11286,881
11287,930
11288,729
11289,1040
11290,-321
11291,88
11292,2245
11293,3206
11294,2329
11295,854
11296,-181
11297,1035
11298,948
11299,998
11300,1213
11301,385
11302,914
11303,1589
11304,596
11305,826
11306,1408
11307,1047
11308,987
11309,783
11310,1246
11311,761
11312,847
11313,208
11314,1103
11315,3516
11316,913
11317,642
11318,2223
11319,876
11320,1736
11321,649
11322,1007
11323,1219
11324,372
11325,911
11326,925
11327,712
11328,721
11329,697
11330,614
11331,9
11332,1114
11333,984
11334,860
11335,834
11336,1364
11337,870
11338,4918
11339,1705
11340,669
11341,1963
11342,2486
11343,1292
11344,783
11345,670
11346,802
11347,921
11348,1274
11349,1176
11350,1076
11351,1049
11352,1392
11353,1180
11354,964
11355,1081
11356,1337
11357,964
11358,922
